time,"I(VEX0)","I(VEX60)","I(IIN1)","I(IIN3)","I(LST|X1)","I(LST|X2)","I(LST|X3)","I(L1|X4)","I(L2|X4)","I(L3|X4)","I(LCON)","I(LST|X5)","I(LOUT)"
8.106000e-09,-8.122930e-04,-3.201640e-04,1.000000e-05,1.000000e-05,-6.146430e-05,-7.884079e-05,-6.146430e-05,1.098031e-06,-1.049476e-06,1.098031e-06,1.146587e-06,-9.737197e-05,-2.434299e-05
8.117000e-09,-7.664453e-04,-3.281497e-04,1.000000e-05,1.000000e-05,-6.017087e-05,-6.282807e-05,-6.017087e-05,7.922554e-07,2.805457e-09,7.922554e-07,1.587316e-06,-9.837201e-05,-2.459300e-05
8.128000e-09,-7.160503e-04,-3.345715e-04,1.000000e-05,1.000000e-05,-5.832900e-05,-1.732108e-05,-5.832900e-05,-3.395685e-07,3.065645e-06,-3.395685e-07,2.386508e-06,-9.824471e-05,-2.456118e-05
8.139000e-09,-6.633851e-04,-3.393949e-04,1.000000e-05,1.000000e-05,-5.453498e-05,3.045832e-06,-5.453498e-05,-6.281429e-07,4.265009e-06,-6.281429e-07,3.008724e-06,-9.768664e-05,-2.442166e-05
8.150000e-09,-6.071439e-04,-3.426030e-04,1.000000e-05,1.000000e-05,-4.556914e-05,3.249871e-06,-4.556914e-05,4.844255e-08,3.767978e-06,4.844256e-08,3.864863e-06,-9.679240e-05,-2.419810e-05
8.161000e-09,-5.472603e-04,-3.441761e-04,1.000000e-05,1.000000e-05,-8.450988e-06,2.521515e-06,-8.450988e-06,2.908236e-06,1.604654e-06,2.908236e-06,7.421126e-06,-9.346659e-05,-2.336665e-05
8.172000e-09,-4.877872e-04,-3.440808e-04,1.000000e-05,1.000000e-05,4.166823e-06,2.352304e-06,4.166823e-06,3.828942e-06,8.618373e-07,3.828942e-06,8.519722e-06,-9.107664e-05,-2.276916e-05
8.183000e-09,-4.214600e-04,-3.423900e-04,1.000000e-05,1.000000e-05,5.782268e-06,2.124747e-06,5.782268e-06,3.949469e-06,7.515903e-07,3.949469e-06,8.650528e-06,-9.069099e-05,-2.267275e-05
8.194000e-09,-3.560437e-04,-3.390157e-04,1.000000e-05,1.000000e-05,5.996221e-06,2.030487e-06,5.996221e-06,3.951670e-06,7.284573e-07,3.951670e-06,8.631798e-06,-9.024208e-05,-2.256052e-05
8.205000e-09,-2.883198e-04,-3.340504e-04,1.000000e-05,1.000000e-05,5.984740e-06,1.945091e-06,5.984740e-06,3.929589e-06,7.169964e-07,3.929589e-06,8.576174e-06,-8.963973e-05,-2.240993e-05
8.216000e-09,-2.190228e-04,-3.274921e-04,1.000000e-05,1.000000e-05,6.459352e-06,1.864055e-06,6.459352e-06,3.929766e-06,6.743005e-07,3.929766e-06,8.533833e-06,-8.861527e-05,-2.215382e-05
8.227000e-09,-1.485895e-04,-3.193586e-04,1.000000e-05,1.000000e-05,6.480202e-06,1.822063e-06,6.480202e-06,3.862180e-06,6.517901e-07,3.862180e-06,8.376149e-06,-8.681417e-05,-2.170354e-05
8.238000e-09,-7.800126e-05,-3.097122e-04,1.000000e-05,1.000000e-05,6.435037e-06,1.779547e-06,6.435037e-06,3.735536e-06,6.188716e-07,3.735536e-06,8.089943e-06,-8.363748e-05,-2.090937e-05
8.249000e-09,-6.401633e-06,-2.985993e-04,1.000000e-05,1.000000e-05,6.500300e-06,1.734032e-06,6.500300e-06,3.513933e-06,5.523927e-07,3.513933e-06,7.580259e-06,-7.780437e-05,-1.945109e-05
8.260000e-09,6.488014e-05,-2.861012e-04,1.000000e-05,1.000000e-05,6.278302e-06,1.678677e-06,6.278302e-06,3.031393e-06,4.390087e-07,3.031393e-06,6.501796e-06,-6.587900e-05,-1.646975e-05
8.271000e-09,1.358306e-04,-2.722248e-04,1.000000e-05,1.000000e-05,5.802621e-06,1.545007e-06,5.802621e-06,1.854525e-06,1.575209e-07,1.854525e-06,3.866571e-06,-3.666059e-05,-9.165146e-06
8.282000e-09,2.063600e-04,-2.566378e-04,1.000000e-05,1.000000e-05,5.264447e-06,1.399966e-06,5.264447e-06,3.322496e-07,-2.103717e-07,3.322496e-07,4.541275e-07,1.271151e-06,3.177878e-07
8.293000e-09,2.756920e-04,-2.403917e-04,1.000000e-05,1.000000e-05,5.066051e-06,1.448102e-06,5.066051e-06,1.674195e-07,-2.345171e-07,1.674195e-07,1.003219e-07,5.045973e-06,1.261493e-06
8.304000e-09,3.437913e-04,-2.228066e-04,1.000000e-05,1.000000e-05,4.895216e-06,1.539706e-06,4.895216e-06,1.992711e-07,-2.059991e-07,1.992711e-07,1.925431e-07,3.816346e-06,9.540866e-07
8.315000e-09,4.102596e-04,-2.041388e-04,1.000000e-05,1.000000e-05,4.661519e-06,1.661961e-06,4.661519e-06,2.039957e-07,-1.773825e-07,2.039957e-07,2.306089e-07,3.129882e-06,7.824705e-07
8.326000e-09,4.747397e-04,-1.845029e-04,1.000000e-05,1.000000e-05,4.299377e-06,1.829083e-06,4.299376e-06,1.872111e-07,-1.410597e-07,1.872110e-07,2.333624e-07,2.698567e-06,6.746418e-07
8.337000e-09,5.369611e-04,-1.639836e-04,1.000000e-05,1.000000e-05,3.791860e-06,2.059393e-06,3.791860e-06,1.519863e-07,-9.351640e-08,1.519863e-07,2.104562e-07,2.396161e-06,5.990402e-07
8.348000e-09,5.966252e-04,-1.426827e-04,1.000000e-05,1.000000e-05,3.011816e-06,2.388539e-06,3.011816e-06,8.949533e-08,-2.453794e-08,8.949535e-08,1.544527e-07,2.162717e-06,5.406792e-07
8.359000e-09,6.534236e-04,-1.206998e-04,1.000000e-05,1.000000e-05,1.676133e-06,2.879740e-06,1.676133e-06,-2.297005e-08,8.657759e-08,-2.297009e-08,4.063746e-08,1.954480e-06,4.886199e-07
8.370000e-09,7.070778e-04,-9.814071e-05,1.000000e-05,1.000000e-05,-1.044847e-06,3.658050e-06,-1.044847e-06,-2.529333e-07,2.956095e-07,-2.529333e-07,-2.102570e-07,1.711336e-06,4.278341e-07
8.381000e-09,7.570828e-04,-7.511115e-05,1.000000e-05,1.000000e-05,-8.974420e-06,4.991062e-06,-8.974420e-06,-9.055902e-07,8.374212e-07,-9.055902e-07,-9.737592e-07,1.224603e-06,3.061507e-07
8.392000e-09,8.056358e-04,-5.172930e-05,1.000000e-05,1.000000e-05,-5.040190e-05,7.094300e-06,-5.040190e-05,-4.190140e-06,3.326902e-06,-4.190140e-06,-5.053378e-06,-1.039607e-06,-2.599017e-07
8.403000e-09,8.492211e-04,-2.810351e-05,1.000000e-05,1.000000e-05,-6.238257e-05,5.571294e-06,-6.238257e-05,-5.073524e-06,3.900299e-06,-5.073524e-06,-6.246749e-06,-1.868817e-06,-4.672042e-07
8.414000e-09,8.858026e-04,-4.299914e-06,1.000000e-05,1.000000e-05,-6.505402e-05,5.201943e-06,-6.505402e-05,-5.273939e-06,4.024967e-06,-5.273939e-06,-6.522910e-06,-1.944501e-06,-4.861252e-07
8.425000e-09,9.192492e-04,1.943172e-05,1.000000e-05,1.000000e-05,-6.547448e-05,5.621187e-06,-6.547448e-05,-5.315793e-06,4.078613e-06,-5.315793e-06,-6.552972e-06,-2.034550e-06,-5.086375e-07
8.436000e-09,9.515495e-04,4.317096e-05,1.000000e-05,1.000000e-05,-6.538284e-05,1.105109e-05,-6.538284e-05,-5.462799e-06,4.450801e-06,-5.462799e-06,-6.474797e-06,-1.975722e-06,-4.939304e-07
8.447000e-09,9.756541e-04,6.664327e-05,1.000000e-05,1.000000e-05,-6.683757e-05,6.870808e-05,-6.683757e-05,-7.205509e-06,8.542071e-06,-7.205509e-06,-5.868946e-06,-1.670504e-06,-4.176259e-07
8.458000e-09,9.975962e-04,8.980814e-05,1.000000e-05,1.000000e-05,-6.712514e-05,9.807631e-05,-6.712514e-05,-8.058279e-06,1.060025e-05,-8.058280e-06,-5.516305e-06,-1.479863e-06,-3.699659e-07
8.469000e-09,1.013581e-03,1.125626e-04,1.000000e-05,1.000000e-05,-6.716277e-05,9.838768e-05,-6.716277e-05,-8.069336e-06,1.062421e-05,-8.069336e-06,-5.514464e-06,-1.497051e-06,-3.742629e-07
8.480000e-09,1.024785e-03,1.347627e-04,1.000000e-05,1.000000e-05,-6.750740e-05,9.829785e-05,-6.750740e-05,-8.092013e-06,1.063788e-05,-8.092013e-06,-5.546148e-06,-1.557878e-06,-3.894694e-07
8.491000e-09,1.031330e-03,1.563208e-04,1.000000e-05,1.000000e-05,-6.754853e-05,9.811651e-05,-6.754853e-05,-8.087423e-06,1.062829e-05,-8.087423e-06,-5.546553e-06,-1.629558e-06,-4.073894e-07
8.502000e-09,1.032990e-03,1.771389e-04,1.000000e-05,1.000000e-05,-6.764451e-05,9.790707e-05,-6.764451e-05,-8.085718e-06,1.062001e-05,-8.085718e-06,-5.551426e-06,-1.719538e-06,-4.298844e-07
8.513000e-09,1.029529e-03,1.971069e-04,1.000000e-05,1.000000e-05,-6.782555e-05,9.769374e-05,-6.782555e-05,-8.088852e-06,1.061671e-05,-8.088852e-06,-5.560998e-06,-1.857008e-06,-4.642519e-07
8.524000e-09,1.021275e-03,2.161335e-04,1.000000e-05,1.000000e-05,-6.790585e-05,9.745302e-05,-6.790585e-05,-8.080644e-06,1.060651e-05,-8.080644e-06,-5.554776e-06,-2.058812e-06,-5.147031e-07
8.535000e-09,1.008160e-03,2.341305e-04,1.000000e-05,1.000000e-05,-6.800023e-05,9.713832e-05,-6.800023e-05,-8.067091e-06,1.059311e-05,-8.067091e-06,-5.541072e-06,-2.373164e-06,-5.932910e-07
8.546000e-09,9.901393e-04,2.510091e-04,1.000000e-05,1.000000e-05,-6.807437e-05,9.664776e-05,-6.807437e-05,-8.038363e-06,1.056859e-05,-8.038363e-06,-5.508134e-06,-2.908239e-06,-7.270597e-07
8.557000e-09,9.674746e-04,2.666908e-04,1.000000e-05,1.000000e-05,-6.804915e-05,9.582771e-05,-6.804915e-05,-7.974000e-06,1.052040e-05,-7.974000e-06,-5.427597e-06,-3.915384e-06,-9.788461e-07
8.568000e-09,9.401577e-04,2.811059e-04,1.000000e-05,1.000000e-05,-6.792121e-05,9.445298e-05,-6.792121e-05,-7.839255e-06,1.044006e-05,-7.839255e-06,-5.238455e-06,-6.115099e-06,-1.528775e-06
8.579000e-09,9.083509e-04,2.942046e-04,1.000000e-05,1.000000e-05,-6.759664e-05,9.215041e-05,-6.759664e-05,-7.517295e-06,1.032217e-05,-7.517295e-06,-4.712417e-06,-1.203580e-05,-3.008950e-06
8.590000e-09,8.722343e-04,3.059863e-04,1.000000e-05,1.000000e-05,-6.685114e-05,8.820510e-05,-6.685114e-05,-6.543282e-06,1.021608e-05,-6.543282e-06,-2.870481e-06,-3.259390e-05,-8.148475e-06
8.601000e-09,8.319425e-04,3.156300e-04,1.000000e-05,1.000000e-05,-6.544506e-05,8.060965e-05,-6.544506e-05,-4.207323e-06,1.013460e-05,-4.207323e-06,1.719955e-06,-8.401575e-05,-2.100394e-05
8.612000e-09,7.878978e-04,3.246879e-04,1.000000e-05,1.000000e-05,-6.402938e-05,6.169666e-05,-6.402938e-05,-3.194380e-06,8.835781e-06,-3.194380e-06,2.447020e-06,-9.348088e-05,-2.337022e-05
8.623000e-09,7.388052e-04,3.318477e-04,1.000000e-05,1.000000e-05,-6.169770e-05,1.029455e-05,-6.169770e-05,-1.490129e-06,5.148139e-06,-1.490129e-06,2.167881e-06,-9.548726e-05,-2.387182e-05
8.634000e-09,6.880611e-04,3.373942e-04,1.000000e-05,1.000000e-05,-5.836129e-05,-5.340774e-06,-5.836129e-05,-7.507928e-07,3.882140e-06,-7.507928e-07,2.380554e-06,-9.637297e-05,-2.409324e-05
8.645000e-09,6.333754e-04,3.413410e-04,1.000000e-05,1.000000e-05,-5.124700e-05,-3.024536e-06,-5.124700e-05,-2.512899e-07,3.643698e-06,-2.512899e-07,3.141119e-06,-9.625059e-05,-2.406265e-05
8.656000e-09,5.765758e-04,3.436318e-04,1.000000e-05,1.000000e-05,-2.176927e-05,-2.331072e-06,-2.176927e-05,2.008987e-06,2.020673e-06,2.008987e-06,6.038647e-06,-9.424249e-05,-2.356062e-05
8.667000e-09,5.138979e-04,3.443540e-04,1.000000e-05,1.000000e-05,2.082522e-06,-1.911065e-06,2.082522e-06,3.795040e-06,6.853499e-07,3.795040e-06,8.275430e-06,-9.142104e-05,-2.285526e-05
8.678000e-09,4.513692e-04,3.433558e-04,1.000000e-05,1.000000e-05,2.035475e-06,-1.634044e-06,2.035475e-06,3.794060e-06,7.100218e-07,3.794060e-06,8.298141e-06,-9.169058e-05,-2.292264e-05
8.689000e-09,3.863847e-04,3.407390e-04,1.000000e-05,1.000000e-05,2.873013e-06,-1.477402e-06,2.873013e-06,3.866288e-06,6.765356e-07,3.866288e-06,8.409111e-06,-9.193636e-05,-2.298409e-05
8.700000e-09,3.194029e-04,3.365148e-04,1.000000e-05,1.000000e-05,2.626430e-06,-1.316361e-06,2.626430e-06,3.846999e-06,7.028467e-07,3.846999e-06,8.396846e-06,-9.206288e-05,-2.301572e-05
8.711000e-09,2.503185e-04,3.306604e-04,1.000000e-05,1.000000e-05,2.620905e-06,-1.228841e-06,2.620905e-06,3.839064e-06,7.079286e-07,3.839064e-06,8.386057e-06,-9.193393e-05,-2.298348e-05
8.722000e-09,1.809608e-04,3.232357e-04,1.000000e-05,1.000000e-05,2.833207e-06,-1.171880e-06,2.833207e-06,3.828886e-06,6.933173e-07,3.828886e-06,8.351089e-06,-9.128010e-05,-2.282002e-05
8.733000e-09,1.101484e-04,3.142704e-04,1.000000e-05,1.000000e-05,2.704388e-06,-1.129524e-06,2.704388e-06,3.757878e-06,6.879132e-07,3.757878e-06,8.203669e-06,-8.975808e-05,-2.243952e-05
8.744000e-09,3.880661e-05,3.037965e-04,1.000000e-05,1.000000e-05,2.667792e-06,-1.124958e-06,2.667792e-06,3.637805e-06,6.596759e-07,3.637805e-06,7.935286e-06,-8.676562e-05,-2.169140e-05
8.755000e-09,-3.232881e-05,2.918713e-04,1.000000e-05,1.000000e-05,2.660818e-06,-1.151156e-06,2.660818e-06,3.413964e-06,5.996541e-07,3.413964e-06,7.427582e-06,-8.103688e-05,-2.025922e-05
8.766000e-09,-1.037273e-04,2.785339e-04,1.000000e-05,1.000000e-05,2.440286e-06,-1.221998e-06,2.440286e-06,2.935144e-06,4.859388e-07,2.935144e-06,6.356226e-06,-6.919253e-05,-1.729813e-05
8.777000e-09,-1.744148e-04,2.638467e-04,1.000000e-05,1.000000e-05,2.056800e-06,-1.397612e-06,2.056800e-06,1.804473e-06,2.062151e-07,1.804473e-06,3.815161e-06,-4.093688e-05,-1.023422e-05
8.788000e-09,-2.442718e-04,2.481848e-04,1.000000e-05,1.000000e-05,1.650650e-06,-1.597919e-06,1.650650e-06,4.817298e-07,-1.238990e-07,4.817298e-07,8.395606e-07,-7.798079e-06,-1.949520e-06
8.799000e-09,-3.130463e-04,2.309391e-04,1.000000e-05,1.000000e-05,1.573209e-06,-1.676800e-06,1.573209e-06,3.114373e-07,-1.685478e-07,3.114373e-07,4.543267e-07,-3.545167e-06,-8.862917e-07
8.810000e-09,-3.802731e-04,2.127512e-04,1.000000e-05,1.000000e-05,1.558049e-06,-1.768341e-06,1.558049e-06,2.840693e-07,-1.815811e-07,2.840693e-07,3.865574e-07,-2.810755e-06,-7.026888e-07
8.821000e-09,-4.456847e-04,1.935424e-04,1.000000e-05,1.000000e-05,1.522995e-06,-1.890949e-06,1.522995e-06,2.683083e-07,-1.924381e-07,2.683083e-07,3.441785e-07,-2.391626e-06,-5.979066e-07
8.832000e-09,-5.089876e-04,1.734140e-04,1.000000e-05,1.000000e-05,1.436919e-06,-2.059783e-06,1.436919e-06,2.556820e-07,-2.021063e-07,2.556820e-07,3.092576e-07,-2.123940e-06,-5.309851e-07
8.843000e-09,-5.698489e-04,1.524553e-04,1.000000e-05,1.000000e-05,1.285873e-06,-2.300263e-06,1.285873e-06,2.433817e-07,-2.122029e-07,2.433817e-07,2.745604e-07,-1.946207e-06,-4.865517e-07
8.854000e-09,-6.279882e-04,1.307701e-04,1.000000e-05,1.000000e-05,9.722466e-07,-2.656810e-06,9.722466e-07,2.238029e-07,-2.206251e-07,2.238029e-07,2.269807e-07,-1.831846e-06,-4.579614e-07
8.865000e-09,-6.831394e-04,1.084598e-04,1.000000e-05,1.000000e-05,2.865253e-07,-3.223851e-06,2.865253e-07,1.826588e-07,-2.222567e-07,1.826588e-07,1.430610e-07,-1.776519e-06,-4.441297e-07
8.876000e-09,-7.350352e-04,8.563207e-05,1.000000e-05,1.000000e-05,-1.466214e-06,-4.227255e-06,-1.466214e-06,7.179235e-08,-1.936113e-07,7.179236e-08,-5.002661e-08,-1.808673e-06,-4.521682e-07
8.887000e-09,-7.834974e-04,6.239709e-05,1.000000e-05,1.000000e-05,-7.687179e-06,-6.341494e-06,-7.687179e-06,-3.551102e-07,1.063920e-08,-3.551102e-07,-6.995812e-07,-2.104702e-06,-5.261755e-07
8.898000e-09,-8.285809e-04,3.887088e-05,1.000000e-05,1.000000e-05,-4.752859e-05,-1.261309e-05,-4.752859e-05,-3.284472e-06,1.826792e-06,-3.284472e-06,-4.742151e-06,-4.210542e-06,-1.052635e-06
8.909000e-09,-8.672372e-04,1.510512e-05,1.000000e-05,1.000000e-05,-6.427599e-05,-4.727278e-05,-6.427599e-05,-3.601422e-06,3.660290e-07,-3.601422e-06,-6.836816e-06,-5.549793e-06,-1.387448e-06
8.920000e-09,-9.042333e-04,-8.605128e-06,1.000000e-05,1.000000e-05,-6.566307e-05,-9.261208e-05,-6.566307e-05,-2.430639e-06,-2.708706e-06,-2.430639e-06,-7.569985e-06,-5.863036e-06,-1.465759e-06
8.931000e-09,-9.387024e-04,-3.243549e-05,1.000000e-05,1.000000e-05,-6.673886e-05,-9.451616e-05,-6.673886e-05,-2.457214e-06,-2.779372e-06,-2.457214e-06,-7.693801e-06,-6.020911e-06,-1.505228e-06
8.942000e-09,-9.646341e-04,-5.599580e-05,1.000000e-05,1.000000e-05,-6.577555e-05,-9.571669e-05,-6.577555e-05,-2.345422e-06,-2.916583e-06,-2.345422e-06,-7.607428e-06,-6.049357e-06,-1.512339e-06
8.953000e-09,-9.880243e-04,-7.932052e-05,1.000000e-05,1.000000e-05,-6.632071e-05,-9.621695e-05,-6.632071e-05,-2.370226e-06,-2.919616e-06,-2.370226e-06,-7.660068e-06,-6.172161e-06,-1.543040e-06
8.964000e-09,-1.007263e-03,-1.022890e-04,1.000000e-05,1.000000e-05,-6.637904e-05,-9.641090e-05,-6.637904e-05,-2.361546e-06,-2.927778e-06,-2.361546e-06,-7.650870e-06,-6.374593e-06,-1.593648e-06
8.975000e-09,-1.019879e-03,-1.247413e-04,1.000000e-05,1.000000e-05,-6.597342e-05,-9.640250e-05,-6.597342e-05,-2.320722e-06,-2.947656e-06,-2.320722e-06,-7.589101e-06,-6.594764e-06,-1.648691e-06
8.986000e-09,-1.029131e-03,-1.466050e-04,1.000000e-05,1.000000e-05,-6.604889e-05,-9.625147e-05,-6.604889e-05,-2.318153e-06,-2.929562e-06,-2.318153e-06,-7.565868e-06,-6.922997e-06,-1.730749e-06
8.997000e-09,-1.032881e-03,-1.677772e-04,1.000000e-05,1.000000e-05,-6.592146e-05,-9.607130e-05,-6.592146e-05,-2.295032e-06,-2.919458e-06,-2.295032e-06,-7.509521e-06,-7.382582e-06,-1.845646e-06
9.008000e-09,-1.031625e-03,-1.881394e-04,1.000000e-05,1.000000e-05,-6.569974e-05,-9.587972e-05,-6.569974e-05,-2.258148e-06,-2.912130e-06,-2.258148e-06,-7.428426e-06,-8.009381e-06,-2.002345e-06
9.019000e-09,-1.025678e-03,-2.076041e-04,1.000000e-05,1.000000e-05,-6.563202e-05,-9.567028e-05,-6.563202e-05,-2.223061e-06,-2.892051e-06,-2.223061e-06,-7.338174e-06,-8.918070e-06,-2.229518e-06
9.030000e-09,-1.014729e-03,-2.260798e-04,1.000000e-05,1.000000e-05,-6.547096e-05,-9.542679e-05,-6.547096e-05,-2.163507e-06,-2.870134e-06,-2.163507e-06,-7.197148e-06,-1.028591e-05,-2.571477e-06
9.041000e-09,-9.988963e-04,-2.434715e-04,1.000000e-05,1.000000e-05,-6.526715e-05,-9.507545e-05,-6.526715e-05,-2.071495e-06,-2.834721e-06,-2.071495e-06,-6.977710e-06,-1.247354e-05,-3.118384e-06
9.052000e-09,-9.783658e-04,-2.596937e-04,1.000000e-05,1.000000e-05,-6.505181e-05,-9.450888e-05,-6.505181e-05,-1.919126e-06,-2.767854e-06,-1.919126e-06,-6.606105e-06,-1.633516e-05,-4.083790e-06
9.063000e-09,-9.531380e-04,-2.746497e-04,1.000000e-05,1.000000e-05,-6.469076e-05,-9.357323e-05,-6.469076e-05,-1.607645e-06,-2.642190e-06,-1.607645e-06,-5.857480e-06,-2.423192e-05,-6.057981e-06
9.074000e-09,-9.233315e-04,-2.882053e-04,1.000000e-05,1.000000e-05,-6.408096e-05,-9.201735e-05,-6.408096e-05,-8.276908e-07,-2.365427e-06,-8.276908e-07,-4.020808e-06,-4.404408e-05,-1.101102e-05
9.085000e-09,-8.891812e-04,-3.011022e-04,1.000000e-05,1.000000e-05,-6.311829e-05,-8.949353e-05,-6.311829e-05,7.401624e-07,-1.835283e-06,7.401624e-07,-3.549586e-07,-8.397624e-05,-2.099406e-05
9.096000e-09,-8.507374e-04,-3.115807e-04,1.000000e-05,1.000000e-05,-6.232887e-05,-8.543652e-05,-6.232887e-05,1.128723e-06,-1.482307e-06,1.128723e-06,7.751384e-07,-9.520279e-05,-2.380070e-05
9.107000e-09,-8.082723e-04,-3.209543e-04,1.000000e-05,1.000000e-05,-6.136358e-05,-7.791448e-05,-6.136358e-05,1.085664e-06,-9.892035e-07,1.085664e-06,1.182124e-06,-9.751291e-05,-2.437823e-05
9.118000e-09,-7.621114e-04,-3.287986e-04,1.000000e-05,1.000000e-05,-6.003168e-05,-6.033984e-05,-6.003168e-05,7.350964e-07,1.685508e-07,7.350964e-07,1.638744e-06,-9.840719e-05,-2.460180e-05
9.129000e-09,-7.111427e-04,-3.350755e-04,1.000000e-05,1.000000e-05,-5.809712e-05,-1.259447e-05,-5.809712e-05,-4.556242e-07,3.381040e-06,-4.556242e-07,2.469792e-06,-9.818689e-05,-2.454672e-05
9.140000e-09,-6.584489e-04,-3.397536e-04,1.000000e-05,1.000000e-05,-5.402901e-05,3.139034e-06,-5.402901e-05,-5.922600e-07,4.242643e-06,-5.922600e-07,3.058123e-06,-9.763589e-05,-2.440897e-05
9.151000e-09,-6.018521e-04,-3.428142e-04,1.000000e-05,1.000000e-05,-4.406749e-05,3.229941e-06,-4.406749e-05,1.636372e-07,3.681061e-06,1.636372e-07,4.008336e-06,-9.665187e-05,-2.416297e-05
9.162000e-09,-5.422359e-04,-3.442193e-04,1.000000e-05,1.000000e-05,-4.808765e-06,2.484212e-06,-4.808764e-06,3.182735e-06,1.393406e-06,3.182736e-06,7.758877e-06,-9.300825e-05,-2.325206e-05
9.173000e-09,-4.824399e-04,-3.440096e-04,1.000000e-05,1.000000e-05,4.496980e-06,2.313086e-06,4.496980e-06,3.855444e-06,8.403552e-07,3.855444e-06,8.551243e-06,-9.105084e-05,-2.276271e-05
9.184000e-09,-4.148453e-04,-3.421461e-04,1.000000e-05,1.000000e-05,5.982636e-06,2.111003e-06,5.982636e-06,3.964128e-06,7.389540e-07,3.964128e-06,8.667210e-06,-9.064610e-05,-2.266152e-05
9.195000e-09,-3.504193e-04,-3.386275e-04,1.000000e-05,1.000000e-05,5.807503e-06,2.031660e-06,5.807503e-06,3.934801e-06,7.386524e-07,3.934801e-06,8.608255e-06,-9.019762e-05,-2.254940e-05
9.206000e-09,-2.819940e-04,-3.335239e-04,1.000000e-05,1.000000e-05,6.098637e-06,1.930377e-06,6.098637e-06,3.936430e-06,7.088925e-07,3.936430e-06,8.581753e-06,-8.957114e-05,-2.239279e-05
9.217000e-09,-2.124940e-04,-3.268152e-04,1.000000e-05,1.000000e-05,6.502422e-06,1.860492e-06,6.502422e-06,3.928321e-06,6.703356e-07,3.928321e-06,8.526978e-06,-8.848766e-05,-2.212191e-05
9.228000e-09,-1.423955e-04,-3.185428e-04,1.000000e-05,1.000000e-05,6.416085e-06,1.820197e-06,6.416085e-06,3.848550e-06,6.530139e-07,3.848550e-06,8.350113e-06,-8.659545e-05,-2.164886e-05
9.239000e-09,-7.139096e-05,-3.087631e-04,1.000000e-05,1.000000e-05,6.474853e-06,1.773420e-06,6.474853e-06,3.723573e-06,6.122091e-07,3.723573e-06,8.059356e-06,-8.324573e-05,-2.081143e-05
9.250000e-09,6.514788e-08,-2.975179e-04,1.000000e-05,1.000000e-05,6.496056e-06,1.730681e-06,6.496056e-06,3.484451e-06,5.447508e-07,3.484451e-06,7.513654e-06,-7.705672e-05,-1.926418e-05
9.261000e-09,6.948450e-05,-2.848385e-04,-1.000000e-05,-1.000000e-05,-1.988313e-06,1.970398e-06,-1.988313e-06,2.353064e-06,9.199329e-07,2.353064e-06,5.626060e-06,-6.565313e-05,-1.641328e-05
9.272000e-09,1.404447e-04,-2.708799e-04,-1.000000e-05,-1.000000e-05,-1.724369e-06,1.729549e-06,-1.724369e-06,1.205252e-06,5.809059e-07,1.205252e-06,2.991411e-06,-3.558790e-05,-8.896975e-06
9.283000e-09,2.152155e-04,-2.552410e-04,-1.000000e-05,-1.000000e-05,-2.993138e-07,1.558804e-06,-2.993139e-07,-1.014583e-07,1.163969e-07,-1.014583e-07,-8.651970e-08,8.660669e-07,2.165167e-07
9.294000e-09,2.808802e-04,-2.388065e-04,-1.000000e-05,-1.000000e-05,-2.279578e-06,1.690351e-06,-2.279578e-06,-3.879034e-07,2.039275e-07,-3.879034e-07,-5.718793e-07,4.045808e-06,1.011452e-06
9.305000e-09,3.494930e-04,-2.211726e-04,-1.000000e-05,-1.000000e-05,-1.645451e-06,1.708145e-06,-1.645451e-06,-2.993638e-07,1.796738e-07,-2.993638e-07,-4.190537e-07,3.066172e-06,7.665431e-07
9.316000e-09,4.170219e-04,-2.023888e-04,-1.000000e-05,-1.000000e-05,-1.152307e-06,1.818191e-06,-1.152307e-06,-2.434814e-07,1.648202e-07,-2.434814e-07,-3.221427e-07,2.567191e-06,6.417978e-07
9.327000e-09,4.800708e-04,-1.826655e-04,-1.000000e-05,-1.000000e-05,-1.750958e-06,1.993623e-06,-1.750958e-06,-2.832954e-07,2.139521e-07,-2.832954e-07,-3.526388e-07,2.234997e-06,5.587492e-07
9.338000e-09,5.424965e-04,-1.620864e-04,-1.000000e-05,-1.000000e-05,-1.320674e-06,2.172384e-06,-1.320674e-06,-2.450795e-07,2.045990e-07,-2.450795e-07,-2.855599e-07,2.009994e-06,5.024986e-07
9.349000e-09,6.020664e-04,-1.407060e-04,-1.000000e-05,-1.000000e-05,-1.079880e-06,2.474102e-06,-1.079880e-06,-2.292804e-07,2.134176e-07,-2.292804e-07,-2.451431e-07,1.882546e-06,4.706365e-07
9.360000e-09,6.583514e-04,-1.186727e-04,-1.000000e-05,-1.000000e-05,-7.332969e-07,2.934396e-06,-7.332970e-07,-2.108990e-07,2.269720e-07,-2.108990e-07,-1.948259e-07,1.791943e-06,4.479857e-07
9.371000e-09,7.119060e-04,-9.606621e-05,-1.000000e-05,-1.000000e-05,4.754973e-07,3.689549e-06,4.754973e-07,-1.347938e-07,2.119810e-07,-1.347938e-07,-5.760663e-08,1.777982e-06,4.444955e-07
9.382000e-09,7.618946e-04,-7.300061e-05,-1.000000e-05,-1.000000e-05,3.738350e-06,5.157506e-06,3.738350e-06,7.999719e-08,1.300882e-07,7.999721e-08,2.900826e-07,1.909283e-06,4.773208e-07
